20190227,530888457,1304,1551311026.649428,50.48096853086661,603.9091413626215,120.02057864643962,1551311027.8295543,328.14914200643966,[19.51018682 38.98354179 58.50854264 68.95702351 77.96279777 87.73078014 97.69671126 116.8830147 137.30592416 155.97216689 175.43791049 194.9548703 206.20777014 225.39110811],[30.6735193 600.35850897 7.50731143 216.72849144 8.56780026 8.51187472 8.90457447 12.330343 10.33532388 23.42554408 9.74694901 9.71367151 10.58334691 10.98792525 12.34774364 12.42207317 13.29636699 28.24910666],__,-4.169999999999959,328.14914200643966,0.0351978843370467,AS50,
20190228,530888457,1303,1551312065.7267537,49.583001099392874,866.6966634147294,65.0503634454321,1551312013.5337033,328.64796524425043,[19.32737365 38.78274165 48.68365392 58.23943604 68.65105018 77.88905176 96.45785535 116.59417821 137.4290304 155.23612537 175.14986124 193.53923679 206.46098768],[28.36936075 689.57483078 11.14101804 218.48395201 8.78886782 8.74241547 21.05619191 8.69768025 8.54410938 9.4830678 9.62735467 11.46831399 9.37912435 13.78784225 13.86060357 17.67380519 15.08322857],__,-3.0600000000000023,328.64796524425043,0.059449162928591266,AS50,
20190228,530888457,1305,1551312075.1439276,49.24390896755046,1260.0127156500437,75.70214350947299,1551312034.9034631,337.6959310813287,[58.67027764 77.61321697 97.93660686 116.9202884 137.2657919 156.20585242 175.70126421 195.41463534 206.52174223],[22.97361045 662.09198094 12.78407337 211.99158807 11.98802329 11.58415845 11.18091181 9.58104586 9.42405594 11.08305533 11.87392926 13.06184791 13.6215435],__,-3.0,337.6959310813287,0.08855438586417634,AS50,
20190227,530879905,1023,1551307376.0179482,75.78136668322504,2117.7431433631887,117.27931093091235,1551307379.3252409,344.6768056916351,[41.3857148 61.76145303 83.13063841 92.38455027 124.24249739 165.67508901 188.27292145 208.44796816 252.02370747],[27.07784196 674.85931787 9.11084044 155.1258548 9.20756193 7.6010453 6.67466928 9.27261674 7.97674916 9.07668409 13.40197923 20.61547308 18.98725411],__,0.5,344.6768056916351,0.19168824473255272,BE35,
20190227,530879905,1024,1551307382.2982361,74.89859539757498,1388.6278581996862,118.92267468852116,1551307384.7564986,346.0770296238853,[42.36867012 62.40010612 83.6454521 124.98129989 166.85074096 186.54055336 214.04943963 244.85074291 259.1481574],[28.19683681 629.18230935 6.70525377 146.92566379 10.35600894 7.80915378 6.44428291 6.57108337 9.22235578 10.46597651 16.58947901 15.08795946 21.00230076],00,0.5100000000000477,346.0770296238853,0.29449663961477,BE35,
20190227,530879905,1025,1551307390.1157458,78.38937461457411,650.7995056993087,119.96276476810353,1551307391.2958705,374.937269373095,[40.78190013 62.76028718 83.34695055 121.89626022 139.5185908 162.21366833 189.53771795 225.19814192 252.582825 272.94693483],[30.82941569 482.83840839 4.08678194 156.33870706 13.30080749 7.93376679 5.89128852 7.57968622 10.98086816 9.81962223 10.61945779 19.02707992 13.47178064 21.9204282],00,0.5100000000000477,374.937269373095,0.388980796326902,BE35,
20190227,530879905,1026,1551307400.4384708,74.39137393072915,624.8950309028088,122.46099234047959,1551307403.2283077,376.5989875851343,[42.02920861 62.38541897 81.85986709 121.95838481 137.91304102 161.14607571 191.22983261 223.80321787 246.02961693 264.79735863],[30.3788389 484.98529909 4.79996135 164.06576975 7.56807784 7.82931792 6.78206947 8.6898496 11.75822227 9.36943141 13.36044241 19.42809238 12.83306157 19.2717429],00,0.5100000000000477,376.5989875851343,0.37641788076647853,BE35,
20190227,530879905,1027,1551307411.1365964,80.43348144626586,607.3138742047744,117.03655104302352,1551307409.4390993,375.13843086488333,[42.20525424 63.8563727 84.40379483 129.1336574 152.62652209 174.76010082 209.79498852 239.15818787 257.25140605 272.14056356],[31.3462852 490.5919354 3.78831029 154.35438978 11.51500589 7.1689774 5.98110857 8.97433769 11.15244729 11.63697194 15.53444379 14.13326932 15.31018912 18.12046772],00,0.5100000000000477,375.13843086488333,0.454812341400219,BE35,
20190227,530879905,1028,1551307422.1636856,77.05329367988465,943.4091172269915,118.91257795354296,1551307423.1522214,367.0841552751777,[20.55330859 42.2299682 62.55919995 82.60793196 103.62791738 122.99586061 142.64959512 162.73129065 193.60242991 221.00735297 245.08406233 263.09348709],[31.90167647 604.18951942 5.67761163 168.91562368 16.17230763 8.20508948 8.48254489 7.81007062 13.30065109 8.75939684 11.28499364 9.97125167 18.42116605 20.01502969 13.45185716 20.3546255],00,0.5100000000000477,367.0841552751777,0.25235043568964766,BE35,
20190227,530879905,1029,1551307432.5274835,78.38376960939912,1008.1578728753502,116.30698332751305,1551307431.2281997,357.89212482682814,[42.99718199 64.0196348 84.47153643 106.55874623 127.61974922 147.47415175 169.0399006 193.44717006 227.44408222 252.0532746 270.30855298 271.4786372],[32.23239022 611.77856546 5.09950143 158.56838486 9.33843082 7.97575442 6.98707988 12.77367401 8.65000412 13.74578428 10.72784062 17.08459203 15.95189408 14.36908368 17.68045492 17.90618313],00,0.5100000000000477,357.89212482682814,0.310994052638421,BE35,
20190227,530879905,1031,1551307451.152001,74.05097060048938,1844.0496666500255,116.49816270277778,1551307452.544216,325.2980349083599,[42.62362899 62.93521113 83.72576181 104.68810326 125.14058182 145.24864286 167.09523396 187.01744374 210.81509571 232.41540124 252.2387465 271.29746347],[29.5147261 719.16835814 8.32508118 161.87985555 16.10702705 8.99796962 7.56966277 11.51750973 8.24503305 13.7774179 8.45655459 11.11290764 17.90407843 16.18600997 15.08126096 32.42864933],__,0.5100000000000477,325.2980349083599,0.14850042909263717,BE35,
20190213,528271370,1160,1550087774.4970102,146.21204770961754,4261.020305891972,111.3675268290494,1550087774.7614822,308.983516113498,[68.22187156 135.3333921 201.24275171],[23.19898193 508.9072224 4.11578197 66.38108327 5.08237455 9.21433583 17.29502135],__,-37.829999999999984,308.983516113498,0.10042783660649068,AT73,
20190213,528271370,1168,1550087821.8130746,145.21192716859602,4291.857470554669,110.23632242422805,1550087820.9703252,303.9054629004241,[33.62412972 67.64165958 135.56269478 199.82889831],[25.2037619 549.88495474 5.29817352 76.72282007 6.89636613 5.99518045 10.69787957 16.9548796],__,-37.849999999999966,303.9054629004241,0.1321121293510062,AT73,
20190213,528271370,1169,1550087829.088323,145.82172354415022,4253.961031603915,110.22318265676743,1550087828.192685,307.8057360137329,[16.8470424 33.35400659 68.63645677 137.17797106 205.38166414],[26.63718775 581.47019686 5.11573371 79.49968073 8.07256555 7.85775384 5.98851035 10.38117808 16.23670619],__,-37.849999999999966,307.8057360137329,0.10896511283667495,AT73,
20190213,528271370,1178,1550087884.9563186,145.1915474292908,4503.202289261049,110.24328853419644,1550087884.4836442,306.10223653475435,[17.44444205 34.51450882 68.61644274 137.35888445 205.06280322 271.32091371],[27.04265404 605.05598333 5.54892745 77.34875368 7.51765082 7.68812146 5.81838333 9.06961299 15.79648353 16.79056207],__,-37.859999999999985,306.10223653475435,0.13261882882005083,AT73,
20190213,528316932,1194,1550096085.6770215,153.8990676835844,4929.512328255601,109.18023696773015,1550096084.494584,311.61800061025855,[17.32991699 34.4973599 69.10588668 104.17262009 138.54476963 206.49684884 275.28988834],[28.06403355 632.7621258 5.56688433 74.29519471 6.47148997 8.79786072 5.42332728 11.05096259 11.13894113 17.3718804 20.33429809],__,-40.01999999999998,311.61800061025855,0.09707721007462766,AT73,
20190213,528316932,1195,1550096081.6287909,154.50161232838394,4727.681995360088,110.41574527516613,1550096081.365736,313.99101172366414,[17.29007703 33.86362156 51.66857236 68.92963788 84.24029995 101.83527595 137.51676163 205.84344574],[29.7699202 662.44562461 4.98592403 80.96622074 9.23957979 8.87850791 10.18608144 5.81809964 12.08077234 11.69232267 12.0904597 17.32358193],__,-40.01999999999998,313.99101172366414,0.08801456273502349,AT73,
20190214,528480326,1160,1550171120.0126529,140.8212619039239,4422.681688977695,110.03902815625554,1550171119.1743684,311.7058055757806,[34.52235598 68.76813893 137.86992974 205.85883727],[24.36872627 544.12629658 4.38220906 73.83940723 6.30303862 5.75089183 10.88067795 15.37372968],__,-33.099999999999966,311.7058055757806,0.11887186619645393,AT73,
20190214,528480326,1175,1550171213.9396007,140.8974178494065,4162.867797572881,109.64711370240131,1550171212.244949,311.5684235933092,[34.92089069 51.67679998 68.6854064 86.1194134 137.45133816 205.86102872],[27.00085986 603.03467353 4.67857099 81.30960118 8.03873262 8.80394502 5.84232307 9.75906589 9.58645696 15.40560278],__,-33.21999999999997,311.5684235933092,0.08120057019969978,AT73,
20190214,528480326,1178,1550171235.5982838,141.82913791210652,4117.609427384964,108.93281770985546,1550171233.1988106,311.1712177388156,[17.07912344 34.59998115 51.47547663 68.45975266 73.00250261 85.69491661 137.56494297 206.75368163 244.55426728 275.7239839],[30.83187643 699.51084941 5.18930939 87.49672288 8.09633549 9.89229896 9.92503322 6.0744026 9.77068724 11.11940666 10.37045024 16.4378259 22.29243114 22.61275944],__,-33.23999999999998,311.1712177388156,0.1961809706703419,AT73,
20190214,528480326,1183,1550171268.910222,141.33440806426069,4122.579092585705,111.27916882388978,1550171268.8687527,312.922032790521,[16.82714525 34.0076881 51.40226226 68.46187159 85.63567894 137.30846071 205.25662061 274.00288346 287.30071191],[30.23186418 680.52391459 4.98692039 89.71797813 6.80315001 7.93281325 9.67857948 6.65355166 13.18441003 11.85498725 16.51652516 21.19089613 26.84295845],__,-33.27999999999997,312.922032790521,0.1103097209899735,AT73,
20190214,528507632,1104,1550183296.8010662,160.480888117425,4884.330083361342,110.54699450739075,1550183296.900701,312.46015177078385,[65.43565217 131.27123289 196.64972586],[24.2379653 521.82027682 5.32760926 80.07380997 10.39010932 21.08509733 30.9330677],__,-31.549999999999983,312.46015177078385,0.034784468747939765,AT73,
20190215,528702258,1131,1550267871.0702899,149.61768723102102,4443.152384261756,111.79652074166137,1550267871.994976,316.52776573572044,[66.90678567 133.35208666],[21.92016926 477.22991338 4.62498143 66.9847813 5.74188325 10.732867],__,-28.24999999999997,316.52776573572044,0.0707201182815336,AT73,
20190215,528702258,1136,1550267838.7922928,148.72323107595477,4539.401605918423,110.5105061998785,1550267838.6300666,316.97658530343153,[67.7706491 135.06894436 202.32902648],[23.16855185 511.28333017 4.09556458 70.26650226 5.7137995 11.03452234 16.6372107],__,-28.25999999999999,316.97658530343153,0.05172963724979211,AT73,
20190215,528702258,1193,1550267528.5190315,151.4815190975834,4714.050991883026,110.62885003133553,1550267528.493697,318.1299760024656,[16.61212627 33.80021637 68.07353436 101.99231504 136.25230514 203.44921185 272.43069123],[28.46855538 635.6750049 5.14500716 81.3193813 6.84011506 6.89729066 6.15044103 11.87042286 11.65783018 19.03991279 21.54414424],__,-28.339999999999975,318.1299760024656,0.09761570828903413,AT73,
20190218,529224524,1113,1550528849.1014163,135.89058632031353,5103.161151827055,110.16336984500367,1550528849.1448755,315.79860664216983,[17.20052155 34.79157041 51.47433717 69.54494119 87.44040617 105.09986895 139.75350385 208.15033125],[29.56262704 673.73289721 7.50365934 92.56531651 7.3251197 8.2548447 11.99186842 5.59317702 12.19601183 13.72435813 10.31247727 17.70613922],__,-37.29999999999998,315.79860664216983,0.09335341390545476,AT73,
20190218,529224524,1121,1550528793.6948102,136.5051399038671,4581.790316473154,110.26963352231027,1550528793.1965382,315.4517581673392,[12.35299797 16.9359825 34.35855376 52.23978829 69.44299907 139.38351979 208.32587307 277.47736236],[29.50344683 668.25772641 6.79067452 92.3928514 12.73020698 10.04213251 8.25488775 8.46774563 5.78113418 10.03292179 18.08317553 24.31622272],__,-37.309999999999974,315.4517581673392,0.09088700233919332,AT73,
20190220,529567936,1110,1550700454.0677142,135.3057448006115,4840.807449933347,109.43806920951093,1550700452.9512591,315.9625466187418,[34.56381913 51.49303276 69.10924614 86.16415067 138.48446928 206.83719262],[27.3146798 615.61439357 6.79115637 86.60369989 8.19752391 11.50629636 5.06577422 12.3196251 9.05256968 15.87845439],__,-29.519999999999982,315.9625466187418,0.060415117126090136,AT73,
20190222,529935813,1175,1550863351.6043873,143.29509059311744,4162.505112970457,109.78222347722996,1550863349.969756,313.49221074581357,[34.50868544 51.21436368 68.2377842 84.85108133 136.56038083 204.61883099 273.43165435],[28.36785892 632.11185776 4.97438587 86.4310473 8.52531974 9.28399238 6.11487618 10.74000583 10.57125297 17.49345959 21.23654898],__,-31.909999999999968,313.49221074581357,0.0943274445486199,AT73,
20190222,529935813,1176,1550863358.7287462,143.32025797996423,4145.897714855686,110.02750411135902,1550863357.3466039,316.0268637334037,[17.1376918 33.85525676 51.54858142 68.71817145 85.73359696 137.33671392 205.23572337 273.09476609],[29.71523988 660.72136983 5.32859314 90.37585757 8.47748404 8.60601726 8.39057328 6.29880062 11.51717331 11.15690601 17.88416596 22.54792717],__,-31.92999999999998,316.0268637334037,0.08088530338208934,AT73,
20190222,529963208,1122,1550873504.7688003,157.93421703915644,4433.88522052506,110.08688539006506,1550873503.7616363,316.42605462138056,[67.90966547 135.81355344 203.31997723],[23.68657817 513.26428116 3.95684268 70.56636934 6.23329724 11.4746508 17.80450537],__,-29.69999999999999,316.42605462138056,0.032085033364637264,AT73,
20190225,530483364,1092,1551132437.9169354,138.18689478959084,4533.187787350196,109.682477979138,1551132436.4979162,323.9597834696011,[16.96706506 34.3013071 51.70068949 69.29260259 85.63966794 138.2709857 207.74498946 277.56081613],[29.24833703 665.27798728 7.06610201 93.36060392 9.72389353 8.49484028 8.6799661 5.60054901 12.43641845 10.55523354 16.92714948 21.88110599],__,-18.48999999999998,323.9597834696011,0.07841761613950803,AT73,
20190228,531037035,1149,1551382332.01448,141.5477599094724,4099.665131077835,111.26735164865578,1551382331.8900688,328.982769330034,[17.18046859 34.17445393 51.40319321 68.93298837 85.32025617 137.71993675 206.54302479],[28.46878917 634.22563333 5.27057957 92.21308513 8.06890455 7.71424028 7.0251253 6.68455651 11.96149705 12.26369514 16.15547441],__,-18.289999999999964,328.982769330034,0.06934815239226261,AT73,
20190301,531232513,1149,1551470465.8110847,143.10255385500525,4273.932637674367,64.57597764258425,1551470419.1540225,324.1700540532756,[16.90964248 33.96583954 68.33589486 85.34019628 102.49433923 136.82916681 205.25919751 273.67864809],[29.28005337 658.43530249 5.33250623 87.97141384 6.77226839 7.40880294 6.13453387 10.63701961 10.97115351 9.8984292 17.26155732 22.71672629],__,-21.019999999999982,324.1700540532756,0.0852837922387674,AT73,
